,Price,Address,Prop_type,Size,Bath,Bed
128, 295 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  97 m2 ,  2 ,  2 
129, 295 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  104 m2 ,  2 ,  2 
130, 295 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  108 m2 ,  2 ,  2 
131, 295 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  97 m2 ,  2 ,  2 
132, 475 000 € ," Lisboa -   Loures, Loures  ",Condo/Apartment,  210 m2 ,  2 ,  3 
133, 285 000 € ," Lisboa -   Loures, Santa Iria de Azoia, São João da Talha e Bobadela  ",Condo/Apartment,  129 m2 ,  0 ,  3 
134, 415 000 € ," Lisboa -   Lisboa, Areeiro  ",Condo/Apartment,  102 m2 ,  2 ,  2 
135, 280 000 € ," Lisboa -   Cascais, Carcavelos e Parede  ",Condo/Apartment,  112 m2 ,  2 ,  3 
136, 449 900 € ," Lisboa -   Loures, Santo António dos Cavaleiros e Frielas  ",Condo/Apartment,  159 m2 ,  3 ,  4 
137, 269 000 € ," Lisboa -   Amadora, Alfragide  ",Condo/Apartment,  118 m2 ,  2 ,  1 
138, 345 000 € ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  116 m2 ,  2 ,  3 
139, 460 000 € ," Lisboa -   Lisboa, Estrela  ",Condo/Apartment,  60 m2 ,  1 ,  1 
140, 290 000 € ," Lisboa -   Amadora, Alfragide  ",Condo/Apartment,  105 m2 ,  2 ,  3 
141, 315 000 € ," Lisboa -   Amadora, Encosta do Sol  ",Condo/Apartment,  100 m2 ,  3 ,  3 
142, 340 000 € ," Lisboa -   Cascais, Alcabideche  ",Condo/Apartment,  88 m2 ,  2 ,  2 
143, 455 000 € ," Lisboa -   Cascais, Carcavelos e Parede  ",Condo/Apartment,  95 m2 ,  2 ,  2 
144, 320 000 € ," Lisboa -   Cascais, São Domingos de Rana  ",Condo/Apartment,  99 m2 ,  1 ,  2 
145, 250 000 € ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  60 m2 ,  0 ,  3 
146, 355 000 € ," Lisboa -   Lisboa, Lumiar  ",Condo/Apartment,  88 m2 ,  2 ,  2 
147, 285 000 € ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Condo/Apartment,  133 m2 ,  2 ,  3 
148, 375 000 € ," Lisboa -   Oeiras, Carnaxide e Queijas  ",Condo/Apartment,  110 m2 ,  2 ,  4 
