Price,Prop_type,Size,Bath,Bed,City,Division
60000,1,180,1,2,Felgueiras, Vila Cova da Lixa e Borba de Godim  
870000,1,278,4,3,Vila Nova de Gaia, Arcozelo  
545000,1,220,2,3,Porto, Campanhã  
159900,1,500,0,4,Paços de Ferreira, Penamaior  
175000,1,336,1,3,Paços de Ferreira, Freamunde  
344900,1,170,2,3,Maia, Cidade da Maia  
425000,1,278,4,4,Felgueiras, Idães  
119500,1,242,0,3,Felgueiras, Pombeiro de Ribavizela  
559000,1,186,5,3,Matosinhos, Matosinhos e Leça da Palmeira  
290000,1,116,1,4,Maia, Águas Santas  
315000,1,120,2,3,Gondomar, Fânzeres e São Pedro da Cova  
1250000,1,819,0,12,Maia, Vila Nova da Telha  
698000,1,298,5,4,Maia, Nogueira e Silva Escura  
320000,1,138,0,4,Vila Nova de Gaia, Serzedo e Perosinho  
435000,1,150,3,3,Vila Nova de Gaia, São Felix da Marinha  
699000,1,480,5,4,Penafiel, Bustelo  
140000,1,50,1,1,Penafiel, Penafiel  
44000,1,40,1,1,Penafiel, Penafiel  
330000,1,200,3,4,Maia, Vila Nova da Telha  
170000,1,124,1,3,Marco de Canaveses, Vila Boa do Bispo  
430000,1,270,3,4,Vila Nova de Gaia, Grijó e Sermonde  
550000,1,156,3,4,Porto, Cedofeita
1250000,1,365,6,4,Porto, Aldoar
65000,1,64,1,2,Paços de Ferreira, Paços de Ferreira  
750000,1,208,0,5,Vila Nova de Gaia, Madalena  
832000,1,243,0,4,Vila Nova de Gaia, Madalena  
115000,1,155,2,2,Gondomar, Fânzeres e São Pedro da Cova  
630000,1,205,4,3,Matosinhos, Perafita
549000,1,271,4,4,Maia, Cidade da Maia  
116700,1,56,1,2,Gondomar, Gondomar (São Cosme)
116700,1,63,1,2,Gondomar, Gondomar (São Cosme)
234000,1,119,2,2,Gondomar, Gondomar (São Cosme)
360000,1,252,3,4,Matosinhos, Custóias
449000,1,179,5,3,Vila Nova de Gaia, Madalena  
280000,1,262,4,4,Maia, Castêlo da Maia  
17500,1,70,0,2,Baião, Ancede e Ribadouro  
140000,1,65,1,2,Baião, Santa Marinha do Zêzere  
215000,1,83,2,2,Porto, Campanhã  
750000,1,432,8,4,Maia, Nogueira e Silva Escura  
379500,1,349,5,4,Maia, São Pedro Fins  
360000,1,120,3,3,Porto, Campanhã  
595000,1,180,5,3,Matosinhos, Perafita
42500,1,88,0,0,Amarante, Bustelo
195000,1,97,1,2,Maia, Águas Santas  
25000,1,46,0,2,Marco de Canaveses, Sande e São Lourenço  
440000,1,83,3,3,Porto, Bonfim  
130000,1,103,1,2,Porto, Campanhã  
399000,1,147,3,3,Matosinhos, Custóias
195000,1,307,2,3,Felgueiras, Idães  
299600,1,266,3,3,Valongo, Ermesinde  
95000,1,70,0,3,Penafiel, Croca  
1350000,1,371,0,4,Matosinhos, Matosinhos e Leça da Palmeira  
290000,1,396,2,4,Felgueiras, Margaride (Santa Eulália)
975000,1,502,3,3,Vila Nova de Gaia, Grijó e Sermonde  
165000,1,179,1,3,Penafiel, Rio de Moinhos  
89000,1,32,0,2,Vila Nova de Gaia, São Felix da Marinha  
36500,1,95,0,0,Lousada, Macieira  
235000,1,260,2,3,Felgueiras, Margaride (Santa Eulália)
280000,1,111,3,3,Maia, Cidade da Maia  
165000,1,120,1,2,Paredes, Sobreira  
120000,1,61,1,2,Penafiel, Duas Igrejas  
125000,1,258,5,5,Vila Nova de Gaia, Serzedo e Perosinho  
385000,1,313,4,4,Baião, Loivos da Ribeira e Tresouras  
495000,1,330,3,6,Trofa, Coronado (São Romão e São Mamede)  
249000,1,87,2,3,Maia, Cidade da Maia  
320000,1,299,3,4,Penafiel, Sebolido  
232000,1,178,2,4,Maia, Castêlo da Maia  
497500,1,93,1,3,Porto, Aldoar
83000,1,51,0,2,Santo Tirso, Santo Tirso
470000,1,233,3,3,Matosinhos, Perafita
337500,1,123,3,3,Gondomar, Gondomar (São Cosme)
320000,1,137,2,3,Matosinhos, Perafita
349000,1,182,3,4,Gondomar, Fânzeres e São Pedro da Cova  
330000,1,254,3,3,Gondomar, Fânzeres e São Pedro da Cova  
255000,1,201,3,3,Paredes, Baltar  
335000,1,164,0,4,Gondomar, Baguim do Monte  
250000,1,169,4,4,Matosinhos, Perafita
235000,1,204,3,3,Amarante, Travanca  
250000,1,204,3,3,Amarante, Travanca  
55000,1,42,2,1,Amarante, Vila Caiz  
320000,1,135,3,3,Vila Nova de Gaia, Oliveira do Douro  
850000,1,240,5,3,Vila Nova de Gaia, São Felix da Marinha  
285000,1,154,0,3,Penafiel, Bustelo  
260000,1,268,3,3,Lousada, Meinedo  
291000,1,120,2,3,Maia, Cidade da Maia  
1500000,1,682,9,6,Vila Nova de Gaia, Oliveira do Douro  
107500,1,90,0,2,Porto, Ramalde  
72500,1,40,0,2,Porto, Ramalde  
94000,1,64,2,3,Santo Tirso, Carreira e Refojos de Riba de Ave  
145000,1,72,0,3,Matosinhos, Custóias
1780000,1,361,6,4,Porto, Aldoar
350000,1,450,2,7,Paços de Ferreira, Penamaior  
250000,1,134,0,2,Maia, Nogueira e Silva Escura  
120000,1,42,1,2,Gondomar, Gondomar (São Cosme)
250000,1,56,0,2,Vila Nova de Gaia, Arcozelo  
225000,1,140,3,4,Lousada, Silvares
250000,1,222,4,5,Gondomar, Fânzeres e São Pedro da Cova  
2200000,1,5764,11,5,Maia, Moreira  
32000,1,43,0,1,Marco de Canaveses, Penhalonga e Paços de Gaiolo  
399500,1,351,3,3,Maia, Castêlo da Maia  
399500,1,352,3,3,Maia, Castêlo da Maia  
399500,1,359,3,3,Maia, Castêlo da Maia  
399500,1,347,3,3,Maia, Castêlo da Maia  
399500,1,355,3,3,Maia, Castêlo da Maia  
404500,1,355,3,3,Maia, Castêlo da Maia  
409500,1,354,3,3,Maia, Castêlo da Maia  
404500,1,347,3,3,Maia, Castêlo da Maia  
490000,1,208,4,3,Vila do Conde, Vila Chã  
480000,1,208,4,3,Vila do Conde, Vila Chã  
575000,1,240,4,3,Vila do Conde, Vila Chã  
480000,1,204,4,3,Vila do Conde, Vila Chã  
580000,1,240,4,3,Vila do Conde, Vila Chã  
565000,1,240,4,3,Vila do Conde, Vila Chã  
292500,1,266,3,3,Paredes, Baltar  
135000,1,94,1,1,Santo Tirso, Roriz  
231000,1,303,3,3,Gondomar, Fânzeres e São Pedro da Cova  
359900,1,273,3,4,Valongo, Valongo  
499000,1,273,4,4,Maia, Cidade da Maia  
170000,1,110,2,2,Vila do Conde, Mindelo  
269900,1,145,3,4,Vila do Conde, Guilhabreu  
299500,1,211,2,3,Penafiel, Capela  
305000,1,215,2,4,Vila Nova de Gaia, Pedroso e Seixezelo  
250000,1,201,0,2,Maia, Castêlo da Maia  
525000,1,443,5,4,Maia, Moreira  
690000,1,718,9,4,Gondomar, Gondomar (São Cosme)
320000,1,117,4,5,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
144900,1,102,2,3,Amarante, Telões  
129000,1,212,2,3,Santo Tirso, Aves  
350000,1,343,4,3,Maia, Vila Nova da Telha  
590000,1,310,4,4,Amarante, Amarante (São Gonçalo)
430000,1,192,4,4,Vila Nova de Gaia, Serzedo e Perosinho  
120000,1,50,0,3,Porto, Campanhã  
195000,1,435,2,4,Matosinhos, Perafita
165000,1,254,2,3,Gondomar, Rio Tinto  
1150000,1,184,4,4,Porto, Aldoar
225000,1,145,3,4,Paredes, Rebordosa  
159000,1,283,1,2,Gondomar, Fânzeres e São Pedro da Cova  
96500,1,263,1,3,Felgueiras, Pinheiro  
255000,1,195,3,3,Maia, Castêlo da Maia  
362500,1,290,4,4,Gondomar, Gondomar (São Cosme)
785000,1,322,5,3,Porto, Bonfim  
470000,1,120,3,4,Vila Nova de Gaia, Canelas  
480000,1,120,3,4,Vila Nova de Gaia, Canelas  
365000,1,176,3,4,Maia, Nogueira e Silva Escura  
690000,1,190,4,5,Santo Tirso, Santo Tirso
155000,1,110,0,3,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
295000,1,237,5,5,Gondomar, Gondomar (São Cosme)
330000,1,278,3,4,Gondomar, Gondomar (São Cosme)
49900,1,55,1,2,Baião, Viariz  
120000,1,66,1,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
787500,1,346,0,4,Gondomar, Gondomar (São Cosme)
160000,1,46,1,3,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
179000,1,266,3,3,Santo Tirso, Roriz  
340000,1,90,3,3,Porto, Bonfim  
140000,1,90,0,2,Paços de Ferreira, Ferreira  
199000,1,180,0,3,Felgueiras, Macieira da Lixa e Caramos  
960000,1,350,5,4,Matosinhos, Custóias
160000,1,272,0,2,Vila Nova de Gaia, Avintes  
390000,1,290,7,6,Amarante, Vila Chã do Marão  
39500,1,66,0,2,Marco de Canaveses, Penhalonga e Paços de Gaiolo  
545000,1,227,4,3,Maia, Pedrouços  
750000,1,311,5,5,Vila Nova de Gaia, Arcozelo  
370000,1,296,4,4,Maia, Castêlo da Maia  
530000,1,417,3,4,Marco de Canaveses, Bem Viver  
375000,1,250,3,3,Felgueiras, Margaride (Santa Eulália)
242000,1,280,6,5,Vila do Conde, Vila do Conde  
105000,1,150,0,2,Marco de Canaveses, Soalhães  
249000,1,85,3,2,Maia, Cidade da Maia  
320000,1,152,4,4,Matosinhos, Perafita
550000,1,576,4,4,Vila do Conde, Vilar de Pinheiro  
222500,1,140,3,3,Vila Nova de Gaia, Pedroso e Seixezelo  
179000,1,528,0,3,Gondomar, Rio Tinto  
450000,1,139,2,3,Valongo, Campo e Sobrado  
270000,1,214,4,6,Marco de Canaveses, Bem Viver  
229500,1,255,4,3,Felgueiras, Penacova  
130000,1,70,1,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
262000,1,156,3,3,Amarante, Fregim  
1500000,1,336,17,15,Porto, Bonfim  
277000,1,175,4,4,Vila Nova de Gaia, Serzedo e Perosinho  
95000,1,93,0,2,Gondomar, Fânzeres e São Pedro da Cova  
769990,1,239,1,4,Felgueiras, Refontoura  
520000,1,237,5,4,Valongo, Alfena  
395000,1,194,3,4,Penafiel, Penafiel  
298000,1,233,3,4,Paredes, Vilela  
339000,1,170,4,3,Valongo, Ermesinde  
475000,1,368,2,4,Vila Nova de Gaia, Canidelo  
280000,1,200,3,2,Maia, Águas Santas  
880000,1,1243,6,4,Vila Nova de Gaia, Gulpilhares e Valadares  
390000,1,318,2,3,Vila Nova de Gaia, Madalena  
800000,1,218,4,3,Porto, Lordelo do Ouro e Massarelos  
860000,1,206,4,4,Matosinhos, Matosinhos e Leça da Palmeira  
845000,1,210,4,4,Matosinhos, Matosinhos e Leça da Palmeira  
890000,1,212,4,4,Matosinhos, Matosinhos e Leça da Palmeira  
170000,1,94,2,3,Valongo, Ermesinde  
145000,1,132,1,3,Gondomar, Rio Tinto  
2400000,1,540,0,17,Porto, Lordelo do Ouro e Massarelos  
270000,1,230,3,3,Gondomar, Gondomar (São Cosme)
170000,1,265,0,3,Baião, Frende  
280000,1,282,3,3,Felgueiras, Pedreira
489000,1,179,4,3,Trofa, Muro  
185000,1,164,1,3,Gondomar, Fânzeres e São Pedro da Cova  
214000,1,112,2,2,Vila Nova de Gaia, Oliveira do Douro  
230000,1,236,2,3,Lousada, Cristelos
85000,1,156,1,1,Paços de Ferreira, Sanfins Lamoso Codessos  
360000,1,243,3,3,Gondomar, Gondomar (São Cosme)
1650000,1,286,5,4,Porto, Aldoar
440000,1,286,3,3,Gondomar, Gondomar (São Cosme)
460000,1,286,3,3,Gondomar, Gondomar (São Cosme)
36000,1,47,0,0,Paredes, Paredes  
299000,1,211,3,3,Felgueiras, Margaride (Santa Eulália)
41000,1,178,0,2,Felgueiras, Torrados e Sousa  
52500,1,34,0,1,Matosinhos, São Mamede de Infesta e Senhora da Hora  
315000,1,224,4,4,Porto, Ramalde  
37500,1,107,1,2,Baião, Loivos da Ribeira e Tresouras  
490000,1,285,0,3,Vila Nova de Gaia, Gulpilhares e Valadares  
399000,1,299,6,6,Vila Nova de Gaia, Avintes  
22500,1,40,0,1,Baião, Santa Cruz do Douro e São Tomé de Covelas  
190000,1,88,2,3,Gondomar, Rio Tinto  
270000,1,154,2,4,Vila Nova de Gaia, Canidelo  
250000,1,126,2,3,Vila Nova de Gaia, Canidelo  
288530,1,277,3,3,Trofa, Bougado (São Martinho e Santiago)  
283284,1,261,3,3,Trofa, Bougado (São Martinho e Santiago)  
277050,1,252,3,3,Trofa, Bougado (São Martinho e Santiago)  
299022,1,283,3,3,Trofa, Bougado (São Martinho e Santiago)  
356728,1,286,3,3,Trofa, Bougado (São Martinho e Santiago)  
212500,1,62,2,3,Marco de Canaveses, Bem Viver  
220000,1,101,2,3,Maia, Nogueira e Silva Escura  
220000,1,114,2,3,Maia, Nogueira e Silva Escura  
230000,1,160,2,3,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
255500,1,275,4,7,Penafiel, Guilhufe e Urrô  
140000,1,55,1,1,Valongo, Ermesinde  
295000,1,98,2,2,Gondomar, Rio Tinto  
580000,1,162,2,2,Porto, Aldoar
247500,1,424,4,12,Santo Tirso, Santo Tirso
790000,1,368,4,4,Vila Nova de Gaia, Madalena  
420000,1,273,3,5,Vila Nova de Gaia, Gulpilhares e Valadares  
450000,1,433,3,4,Felgueiras, Torrados e Sousa  
310000,1,192,3,3,Valongo, Alfena  
325000,1,259,6,3,Póvoa de Varzim, Estela  
429900,1,210,4,4,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
260000,1,241,4,3,Valongo, Alfena  
1300000,1,574,4,11,Póvoa de Varzim, Póvoa de Varzim
225000,1,168,2,4,Vila Nova de Gaia, Pedroso e Seixezelo  
325000,1,184,2,3,Baião, Santa Marinha do Zêzere  
665000,1,499,4,3,Felgueiras, Margaride (Santa Eulália)
105000,1,144,0,3,Paredes, Cete  
150000,1,92,1,2,Trofa, Coronado (São Romão e São Mamede)  
155000,1,120,0,2,Vila Nova de Gaia, Avintes  
249900,1,90,2,3,Maia, Castêlo da Maia  
266000,1,192,2,4,Maia, Águas Santas  
265000,1,120,1,3,Porto, Ramalde  
420000,1,285,3,5,Porto, Paranhos  
599990,1,200,2,3,Vila Nova de Gaia, Gulpilhares e Valadares  
200000,1,45,0,3,Porto, Ramalde  
499990,1,80,0,1,Felgueiras, Vila Cova da Lixa e Borba de Godim  
375000,1,95,1,2,Porto, Cedofeita
375000,1,98,1,2,Porto, Cedofeita
395000,1,135,1,2,Porto, Cedofeita
165000,1,61,1,2,Gondomar, Rio Tinto  
332500,1,125,2,3,Gondomar, Rio Tinto  
430000,1,372,5,5,Porto, Aldoar
160000,1,218,2,3,Felgueiras, Pombeiro de Ribavizela  
132500,1,55,1,2,Vila Nova de Gaia, Gulpilhares e Valadares  
295000,1,89,1,3,Vila Nova de Gaia, Madalena  
750000,1,4632,0,5,Vila Nova de Gaia, Gulpilhares e Valadares  
55000,1,84,0,3,Penafiel, Valpedre  
240000,1,124,2,3,Maia, Cidade da Maia  
205000,1,155,3,3,Felgueiras, Regilde  
210000,1,160,3,3,Felgueiras, Regilde  
132500,1,280,2,3,Marco de Canaveses, Avessadas e Rosém  
149900,1,29,1,1,Matosinhos, São Mamede de Infesta e Senhora da Hora  
173000,1,80,2,3,Marco de Canaveses, Soalhães  
337500,1,240,2,4,Porto, Bonfim  
65000,1,140,2,3,Baião, Loivos da Ribeira e Tresouras  
1995000,1,600,5,21,Porto, Lordelo do Ouro e Massarelos  
190000,1,61,1,3,Porto, Campanhã  
265000,1,250,2,3,Felgueiras, Margaride (Santa Eulália)
378500,1,360,0,3,Vila Nova de Gaia, Grijó e Sermonde  
45000,1,92,0,3,Penafiel, Penafiel  
110000,1,117,0,2,Paços de Ferreira, Freamunde  
275000,1,240,2,4,Gondomar, Rio Tinto  
375000,1,166,3,3,Matosinhos, São Mamede de Infesta e Senhora da Hora  
665000,1,360,3,5,Vila Nova de Gaia, Arcozelo  
580000,1,426,5,3,Paços de Ferreira, Sanfins Lamoso Codessos  
129000,1,143,1,4,Paredes, Lordelo  
235000,1,180,3,3,Felgueiras, Airães  
340000,1,195,0,4,Vila Nova de Gaia, Madalena  
250000,1,62,0,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
260000,1,160,0,4,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
42000,1,76,0,2,Penafiel, Guilhufe e Urrô  
330000,1,184,4,4,Maia, Vila Nova da Telha  
150000,1,56,0,2,Amarante, Padronelo  
399000,1,204,3,3,Vila Nova de Gaia, Pedroso e Seixezelo  
350000,1,258,0,3,Penafiel, Termas de São Vicente  
42500,1,65,1,1,Paredes, Paredes  
350000,1,207,2,4,Matosinhos, Custóias
135000,1,100,1,2,Penafiel, Croca  
125000,1,90,1,4,Matosinhos, Perafita
64900,1,60,2,3,Santo Tirso, Roriz  
110000,1,303,0,10,Valongo, Ermesinde  
311000,1,184,1,2,Vila do Conde, Malta e Canidelo  
289000,1,190,2,2,Vila do Conde, Malta e Canidelo  
309000,1,210,2,3,Vila do Conde, Malta e Canidelo  
309000,1,212,2,3,Vila do Conde, Malta e Canidelo  
343000,1,250,2,4,Vila do Conde, Malta e Canidelo  
354000,1,263,2,3,Vila do Conde, Malta e Canidelo  
343000,1,248,2,4,Vila do Conde, Malta e Canidelo  
230000,1,368,2,5,Lousada, Cristelos
350000,1,186,0,4,Vila Nova de Gaia, Serzedo e Perosinho  
410000,1,229,2,3,Penafiel, São Mamede Recezinhos  
69000,1,164,0,2,Lousada, Silvares
490000,1,543,3,3,Vila Nova de Gaia, Grijó e Sermonde  
160000,1,213,3,4,Trofa, Bougado (São Martinho e Santiago)  
322000,1,200,4,4,Vila Nova de Gaia, Pedroso e Seixezelo  
198000,1,65,2,3,Matosinhos, Custóias
25000,1,30,1,2,Baião, Campelo e Ovil  
199000,1,295,0,4,Marco de Canaveses, Constance  
750000,1,180,3,3,Gondomar, Foz do Sousa e Covelo  
215000,1,223,3,3,Felgueiras, Margaride (Santa Eulália)
80000,1,133,1,3,Penafiel, Lagares e Figueira  
166000,1,338,0,6,Marco de Canaveses, Penhalonga e Paços de Gaiolo  
65000,1,200,0,2,Baião, Santa Cruz do Douro e São Tomé de Covelas  
332500,1,152,0,3,Baião, Ancede e Ribadouro  
1450000,1,300,5,3,Vila Nova de Gaia, Canidelo  
482000,1,840,0,4,Amarante, Figueiró (Santiago e Santa Cristina)  
305000,1,243,4,5,Póvoa de Varzim, Laúndos  
299000,1,260,2,2,Vila Nova de Gaia, Sandim
450000,1,249,4,3,Matosinhos, Custóias
287500,1,131,2,3,Trofa, Bougado (São Martinho e Santiago)  
180000,1,213,0,2,Porto, Ramalde  
3500000,1,412,4,4,Vila Nova de Gaia, Canidelo  
75000,1,55,1,1,Valongo, Alfena  
370000,1,240,4,3,Gondomar, Fânzeres e São Pedro da Cova  
259000,1,102,2,2,Matosinhos, Perafita
750000,1,721,5,6,Paredes, Paredes  
125000,1,267,2,4,Felgueiras, Vila Fria e Vizela (São Jorge)  
79000,1,118,0,3,Marco de Canaveses, Sande e São Lourenço  
79000,1,50,0,2,Marco de Canaveses, Penhalonga e Paços de Gaiolo  
775000,1,212,5,5,Porto, Bonfim  
215000,1,200,4,4,Amarante, Vila Meã  
700000,1,268,5,5,Penafiel, Penafiel  
250000,1,170,2,4,Porto, Paranhos  
790000,1,254,7,5,Paços de Ferreira, Figueiró  
384500,1,225,3,3,Paredes, Sobreira  
1500000,1,336,6,5,Porto, Aldoar
99500,1,120,0,4,Amarante, Padronelo  
695000,1,312,3,5,Porto, Paranhos  
218405,1,251,2,7,Gondomar, Gondomar (São Cosme)
420000,1,129,3,3,Paredes, Rebordosa  
17500,1,34,0,0,Marco de Canaveses, Sande e São Lourenço  
325000,1,251,4,3,Valongo, Campo e Sobrado  
296000,1,105,2,3,Porto, Campanhã  
375000,1,200,0,4,Paredes, Paredes  
32000,1,65,0,0,Penafiel, Bustelo  
499000,1,224,4,4,Gondomar, Fânzeres e São Pedro da Cova  
120000,1,103,1,2,Gondomar, Rio Tinto  
42000,1,47,1,2,Lousada, Caíde de Rei  
538500,1,313,5,4,Vila Nova de Gaia, Gulpilhares e Valadares  
300000,1,238,1,3,Paços de Ferreira, Freamunde  
270000,1,168,2,3,Vila Nova de Gaia, Gulpilhares e Valadares  
350000,1,139,3,3,Vila Nova de Gaia, Oliveira do Douro  
345000,1,139,3,3,Vila Nova de Gaia, Oliveira do Douro  
89000,1,44,0,2,Porto, Campanhã  
100000,1,28,0,1,Lousada, Cristelos
160000,1,252,0,2,Santo Tirso, Rebordões  
750000,1,454,6,5,Lousada, Lustosa e Barrosas (Santo Estêvão)  
280000,1,158,2,3,Vila Nova de Gaia, Pedroso e Seixezelo  
350000,1,277,5,4,Valongo, Alfena  
329000,1,367,3,4,Gondomar, Rio Tinto  
330000,1,190,2,4,Gondomar, Rio Tinto  
240000,1,202,1,6,Maia, Vila Nova da Telha  
365000,1,286,3,3,Vila do Conde, Vila Chã  
290000,1,219,0,4,Felgueiras, Margaride (Santa Eulália)
56500,1,80,0,2,Felgueiras, Margaride (Santa Eulália)
900000,1,294,2,5,Porto, Bonfim  
255000,1,432,5,6,Penafiel, Eja  
297500,1,250,3,3,Amarante, Fregim  
200000,1,259,3,3,Amarante, Louredo  
55000,1,49,1,1,Lousada, Figueiras e Covas  
295000,1,275,2,4,Marco de Canaveses, Várzea
423100,1,263,0,3,Paredes, Lordelo  
155000,1,112,2,3,Gondomar, Gondomar (São Cosme)
750000,1,345,5,5,Gondomar, Baguim do Monte  
26500,1,73,0,1,Baião, Santa Cruz do Douro e São Tomé de Covelas  
59000,1,293,0,5,Penafiel, São Martinho Recezinhos  
599000,1,161,0,4,Gondomar, Foz do Sousa e Covelo  
650000,1,324,2,3,Gondomar, Fânzeres e São Pedro da Cova  
309000,1,200,3,3,Gondomar, Rio Tinto  
474000,1,191,0,4,Santo Tirso, Santo Tirso
90000,1,480,2,3,Felgueiras, Aião  
740000,1,264,5,4,Gondomar, Gondomar (São Cosme)
377500,1,241,4,5,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
45000,1,75,1,4,Baião, Santa Cruz do Douro e São Tomé de Covelas  
1535000,1,1050,8,4,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
375000,1,183,2,3,Gondomar, Rio Tinto  
250000,1,103,1,2,Maia, Pedrouços  
720000,1,366,3,4,Vila Nova de Gaia, Gulpilhares e Valadares  
96500,1,109,1,2,Amarante, Figueiró (Santiago e Santa Cristina)  
210000,1,295,2,3,Felgueiras, Sendim  
225000,1,295,2,3,Felgueiras, Sendim  
153000,1,213,1,3,Maia, Folgosa  
420000,1,115,2,3,Porto, Campanhã  
335000,1,166,3,3,Matosinhos, Perafita
950000,1,322,4,4,Gondomar, Gondomar (São Cosme)
175000,1,96,1,3,Penafiel, Guilhufe e Urrô  
280000,1,412,3,3,Maia, Moreira  
565000,1,127,3,3,Porto, Lordelo do Ouro e Massarelos  
750000,1,325,3,4,Vila do Conde, Azurara  
1100000,1,218,5,5,Porto, Lordelo do Ouro e Massarelos  
44500,1,110,0,2,Felgueiras, Macieira da Lixa e Caramos  
550000,1,244,4,4,Vila Nova de Gaia, Arcozelo  
165000,1,153,0,3,Paredes, Paredes  
74000,1,32,0,2,Marco de Canaveses, Marco  
299000,1,117,4,3,Matosinhos, Perafita
499000,1,477,3,5,Felgueiras, Pinheiro  
82000,1,455,0,4,Felgueiras, Vila Verde e Santão  
219500,1,111,1,2,Valongo, Ermesinde  
169000,1,280,1,3,Felgueiras, Idães  
129000,1,96,0,2,Marco de Canaveses, Penhalonga e Paços de Gaiolo  
270000,1,153,2,2,Amarante, Amarante (São Gonçalo)
199500,1,116,4,3,Penafiel, Penafiel  
112500,1,68,0,3,Porto, Campanhã  
480000,1,252,5,4,Santo Tirso, Santo Tirso
315000,1,252,3,4,Trofa, Muro  
66500,1,200,0,3,Felgueiras, Macieira da Lixa e Caramos  
65000,1,104,2,3,Baião, Ancede e Ribadouro  
52500,1,86,1,2,Baião, Santa Marinha do Zêzere  
265000,1,369,3,3,Lousada, Macieira  
260000,1,297,3,3,Lousada, Nespereira e Casais  
245000,1,91,3,3,Gondomar, Rio Tinto  
760000,1,264,1,8,Porto, Bonfim  
255000,1,326,3,3,Lousada, Macieira  
265000,1,346,3,3,Lousada, Macieira  
255000,1,345,3,3,Lousada, Macieira  
255000,1,369,3,3,Lousada, Macieira  
2825000,1,415,6,5,Porto, Aldoar
1990000,1,271,5,4,Porto, Aldoar
2724540,1,419,6,5,Porto, Aldoar
490000,1,400,4,4,Marco de Canaveses, Várzea
439000,1,481,5,4,Maia, Nogueira e Silva Escura  
295000,1,84,2,3,Gondomar, Rio Tinto  
480000,1,249,4,6,Maia, Cidade da Maia  
68000,1,102,1,2,Baião, Campelo e Ovil  
800000,1,202,4,6,Porto, Lordelo do Ouro e Massarelos  
160000,1,110,2,3,Maia, Castêlo da Maia  
54000,1,42,1,2,Baião, Baião (Santa Leocádia) e Mesquinhata  
200000,1,225,1,3,Baião, Santa Marinha do Zêzere  
260000,1,139,4,3,Vila Nova de Gaia, Oliveira do Douro  
160000,1,300,2,3,Baião, Frende  
1200000,1,1051,8,7,Maia, Moreira  
209000,1,195,3,3,Felgueiras, Friande  
650000,1,282,2,5,Porto, Paranhos  
225000,1,197,4,4,Porto, Campanhã  
360000,1,260,3,4,Penafiel, Fonte Arcada  
255000,1,108,2,2,Matosinhos, Custóias
165000,1,113,0,3,Santo Tirso, Rebordões  
215000,1,107,2,4,Santo Tirso, Santo Tirso
130000,1,130,0,4,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
330000,1,195,0,3,Gondomar, Baguim do Monte  
850000,1,231,4,3,Gondomar, Gondomar (São Cosme)
390000,1,189,4,4,Gondomar, Rio Tinto  
565000,1,340,12,4,Vila Nova de Gaia, Arcozelo  
630000,1,174,4,4,Matosinhos, Custóias
299000,1,162,2,2,Vila Nova de Gaia, Canidelo  
