,Price,Address,Prop_type,Size,Bath,Bed
206, 169 500 € ," Porto -   Valongo, Ermesinde  ",House,  76 m2 ,  2 ,  2 
207, 295 000 € ," Porto -   Vila do Conde, Vila Chã  ",House,  176 m2 ,  2 ,  3 
208, 280 000 € ," Porto -   Vila do Conde, Retorta e Tougues  ",House,  222 m2 ,  0 ,  3 
209, 290 000 € ," Porto -   Paredes, Paredes  ",House,  140 m2 ,  4 ,  3 
210, 130 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",House,  40 m2 ,  0 ,  2 
211, 305 000 € ," Porto -   Gondomar, Gondomar (São Cosme), Valbom e Jovim  ",House,  212 m2 ,  3 ,  4 
212, 350 000 € ," Porto -   Penafiel, Penafiel  ",House,  120 m2 ,  3 ,  3 
213, 750 000 € ," Porto -   Maia, Folgosa  ",House,  199 m2 ,  3 ,  3 
214, 170 000 € ," Porto -   Paredes, Duas Igrejas  ",House,  108 m2 ,  0 ,  1 
215, 75 000 € ," Porto -   Gondomar, Rio Tinto  ",House,  53 m2 ,  1 ,  3 
216, 350 000 € ," Porto -   Paredes, Aguiar de Sousa  ",House,  229 m2 ,  3 ,  4 
217, 1 000 000 € ," Porto -   Porto, Aldoar, Foz do Douro e Nevogilde  ",House,  144 m2 ,  3 ,  4 
218, 205 000 € ," Porto -   Lousada, Figueiras e Covas  ",House,  137 m2 ,  2 ,  3 
219, 435 000 € ," Porto -   Valongo, Valongo  ",House,  243 m2 ,  4 ,  3 
220, 500 000 € ," Porto -   Gondomar, Gondomar (São Cosme), Valbom e Jovim  ",House,  230 m2 ,  4 ,  4 
221, 580 000 € ," Porto -   Porto, Campanhã  ",House,  443 m2 ,  7 ,  6 
222, 180 000 € ," Porto -   Felgueiras, Vila Fria e Vizela (São Jorge)  ",House,  233 m2 ,  1 ,  3 
223, 330 000 € ," Porto -   Maia, Cidade da Maia  ",House,  180 m2 ,  2 ,  5 
224, 510 000 € ," Porto -   Matosinhos, Matosinhos e Leça da Palmeira  ",House,  168 m2 ,  3 ,  3 
225, 1 289 000 € ," Porto -   Vila Nova de Gaia, Gulpilhares e Valadares  ",House,  260 m2 ,  4 ,  4 
226, 280 000 € ," Porto -   Felgueiras, Macieira da Lixa e Caramos  ",House,  350 m2 ,  4 ,  4 
227, 89 900 € ," Porto -   Vila Nova de Gaia, Oliveira do Douro  ",House,  80 m2 ,  1 ,  2 
228, 107 500 € ," Porto -   Baião, Santa Marinha do Zêzere  ",House,  100 m2 ,  0 ,  3 
229, 182 500 € ," Porto -   Baião, Santa Marinha do Zêzere  ",House,  100 m2 ,  0 ,  3 
230, 92 500 € ," Porto -   Marco de Canaveses, Soalhães  ",House,  18 m2 ,  0 ,  1 
231, 350 000 € ," Porto -   Maia, Castêlo da Maia  ",House,  233 m2 ,  4 ,  4 
232, 98 000 € ," Porto -   Paredes, Lordelo  ",House,  60 m2 ,  1 ,  2 
233, 300 000 € ," Porto -   Felgueiras, Vila Fria e Vizela (São Jorge)  ",House,  642 m2 ,  3 ,  4 
234, 235 000 € ," Porto -   Marco de Canaveses, Tabuado  ",House,  200 m2 ,  2 ,  3 
235, 1 490 000 € ," Porto -   Porto, Aldoar, Foz do Douro e Nevogilde  ",House,  358 m2 ,  4 ,  3 
236, 250 000 € ," Porto -   Gondomar, Rio Tinto  ",House,  120 m2 ,  2 ,  5 
237, 49 000 € ," Porto -   Penafiel, Boelhe  ",House,  455 m2 ,  0 ,  3 
238, 532 000 € ," Porto -   Gondomar, Rio Tinto  ",House,  96 m2 ,  0 ,  3 
239, 295 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",House,  108 m2 ,  0 ,  2 
240, 262 000 € ," Porto -   Gondomar, Rio Tinto  ",House,  113 m2 ,  0 ,  3 
241, 139 500 € ," Porto -   Amarante, Vila Meã  ",House,  57 m2 ,  1 ,  3 
242, 220 000 € ," Porto -   Vila Nova de Gaia, Madalena  ",House,  89 m2 ,  1 ,  3 
243, 215 000 € ," Porto -   Santo Tirso, Monte Córdova  ",House,  156 m2 ,  0 ,  3 
