,Price,Address,Prop_type,Size,Bath,Bed
199, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
200, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
201, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
202, 455 000 € ," Braga -   Braga, Palmeira  ",House,  401 m2 ,  4 ,  3 
203, 455 000 € ," Braga -   Braga, Palmeira  ",House,  300 m2 ,  4 ,  3 
204, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
205, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
206, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
207, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
208, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
209, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
210, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
211, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
212, 79 990 € ," Braga -   Guimarães, Fermentões  ",House,  48 m2 ,  2 ,  2 
213, 589 900 € ," Braga -   Esposende, Apúlia e Fão  ",House,  212 m2 ,  6 ,  4 
214, 125 000 € ," Braga -   Guimarães, Creixomil  ",House,  43 m2 ,  1 ,  0 
215, 75 000 € ," Braga -   Cabeceiras de Basto, Refojos de Basto, Outeiro e Painzela  ",House,  42 m2 ,  1 ,  1 
216, 299 000 € ," Braga -   Guimarães, Airão Santa Maria, Airão São João e Vermil  ",House,  220 m2 ,  3 ,  3 
217, 430 000 € ," Braga -   Guimarães, Tabuadelo e São Faustino  ",House,  372 m2 ,  3 ,  3 
218, 59 900 € ," Braga -   Terras de Bouro, Carvalheira  ",House,  183 m2 ,  2 ,  2 
219, 62 000 € ," Braga -   Vila Nova de Famalicão, Pedome  ",House,  55 m2 ,  1 ,  3 
220, 259 900 € ," Braga -   Vila Verde, Vila de Prado  ",House,  160 m2 ,  3 ,  3 
221, 419 000 € ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",House,  350 m2 ,  0 ,  4 
222, 639 500 € ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",House,  300 m2 ,  0 ,  3 
223, 57 400 € ," Braga -   Vieira do Minho, Anissó e Soutelo  ",House,  162 m2 ,  0 ,  0 
224, 279 800 € ," Braga -   Guimarães, Ponte  ",House,  160 m2 ,  0 ,  3 
225, 295 000 € ," Braga -   Braga, Tadim  ",House,  148 m2 ,  4 ,  4 
226, 159 900 € ," Braga -   Guimarães, Creixomil  ",House,  144 m2 ,  0 ,  3 
227, 280 000 € ," Braga -   Fafe, Medelo  ",House,  212 m2 ,  2 ,  3 
228, 119 000 € ," Braga -   Cabeceiras de Basto, Refojos de Basto, Outeiro e Painzela  ",House,  160 m2 ,  2 ,  3 
229, 799 000 € ," Braga -   Guimarães, Sande Vila Nova e Sande São Clemente  ",House,  572 m2 ,  5 ,  4 
230, 77 400 € ," Braga -   Póvoa de Lanhoso, Serzedelo  ",House,  100 m2 ,  0 ,  0 
231, 199 900 € ," Braga -   Terras de Bouro, Valdosende  ",House,  104 m2 ,  1 ,  3 
232, 200 000 € ," Braga -   Guimarães, Moreira de Cónegos  ",House,  210 m2 ,  3 ,  5 
233, 117 000 € ," Braga -   Vila Nova de Famalicão, Riba de Ave  ",House,  109 m2 ,  2 ,  3 
234, 649 900 € ," Braga -   Braga, Vilaça e Fradelos  ",House,  374 m2 ,  3 ,  3 
235, 190 000 € ," Braga -   Terras de Bouro, Vilar da Veiga  ",House,  111 m2 ,  1 ,  2 
236, 385 000 € ," Braga -   Guimarães, Sande São Lourenço e Balazar  ",House,  470 m2 ,  5 ,  4 
