Size,Bath,Bed,City_Cascais,City_Lisboa,City_Other,City_Porto,City_Sintra,good_prop
85,1,2,0,0,1,0,0,0
106,2,2,1,0,0,0,0,0
73,1,2,1,0,0,0,0,0
97,2,2,1,0,0,0,0,1
62,2,2,0,0,1,0,0,0
65,1,2,0,1,0,0,0,0
107,2,3,0,1,0,0,0,0
89,1,2,1,0,0,0,0,1
46,1,1,1,0,0,0,0,0
68,1,2,0,1,0,0,0,0
100,2,3,0,0,1,0,0,0
82,1,2,0,1,0,0,0,0
124,3,3,0,0,1,0,0,0
83,2,3,0,1,0,0,0,0
63,1,2,0,1,0,0,0,0
100,4,3,0,0,1,0,0,0
87,1,2,1,0,0,0,0,0
79,1,1,0,1,0,0,0,0
70,1,3,0,1,0,0,0,0
90,2,3,0,1,0,0,0,1
94,2,2,0,0,1,0,0,0
108,2,2,0,0,1,0,0,0
150,3,3,0,0,1,0,0,0
72,1,3,0,1,0,0,0,0
62,1,1,0,1,0,0,0,0
38,1,1,0,1,0,0,0,0
207,3,4,0,0,0,0,1,1
130,2,3,0,0,1,0,0,0
70,1,2,0,1,0,0,0,0
56,1,1,0,1,0,0,0,0
108,2,3,1,0,0,0,0,0
110,2,4,0,1,0,0,0,0
123,2,3,0,1,0,0,0,0
165,3,3,0,0,0,0,1,1
78,2,2,0,1,0,0,0,0
108,2,3,0,1,0,0,0,0
94,2,3,0,1,0,0,0,0
92,2,2,0,1,0,0,0,0
80,1,2,0,1,0,0,0,0
131,2,3,0,0,1,0,0,0
173,2,4,1,0,0,0,0,1
81,2,3,0,1,0,0,0,1
111,2,3,0,0,1,0,0,0
83,2,2,1,0,0,0,0,0
118,2,3,0,0,1,0,0,0
92,2,1,0,1,0,0,0,0
100,2,3,0,0,1,0,0,0
98,1,2,0,0,1,0,0,0
102,2,3,0,1,0,0,0,0
56,1,1,0,1,0,0,0,0
68,1,2,1,0,0,0,0,1
105,2,2,0,0,1,0,0,0
84,2,3,0,0,1,0,0,0
80,1,2,0,0,1,0,0,0
94,2,3,0,1,0,0,0,0
76,1,2,1,0,0,0,0,0
71,2,2,0,1,0,0,0,0
74,2,2,0,0,1,0,0,0
128,2,3,0,1,0,0,0,0
71,1,2,0,0,1,0,0,0
86,2,3,0,0,1,0,0,0
115,1,2,0,0,1,0,0,0
98,2,2,0,0,1,0,0,0
121,2,3,0,0,1,0,0,0
72,1,2,0,1,0,0,0,0
79,2,1,1,0,0,0,0,0
124,2,3,0,0,1,0,0,0
77,2,3,0,0,1,0,0,0
90,1,4,0,1,0,0,0,0
64,1,3,0,1,0,0,0,0
51,1,2,0,1,0,0,0,0
59,1,1,0,1,0,0,0,0
116,2,4,0,1,0,0,0,0
126,2,2,1,0,0,0,0,0
56,1,2,1,0,0,0,0,1
102,2,3,0,1,0,0,0,0
72,1,2,0,0,1,0,0,0
104,1,2,0,1,0,0,0,0
90,2,1,0,1,0,0,0,0
70,1,3,0,1,0,0,0,0
56,1,1,0,0,1,0,0,0
117,2,2,0,0,1,0,0,0
90,1,2,0,0,1,0,0,0
110,2,2,1,0,0,0,0,0
118,2,3,0,0,1,0,0,0
90,1,2,0,0,1,0,0,0
138,2,2,0,0,1,0,0,0
80,2,2,0,0,1,0,0,0
117,2,5,0,1,0,0,0,0
90,2,3,0,0,1,0,0,0
151,3,4,0,0,1,0,0,0
91,1,2,0,0,1,0,0,0
99,2,3,0,0,1,0,0,0
64,1,2,0,1,0,0,0,0
103,2,3,0,0,1,0,0,0
175,3,4,0,0,0,0,1,1
82,2,2,0,1,0,0,0,0
145,2,3,0,0,1,0,0,0
80,1,2,0,0,1,0,0,0
110,2,4,0,0,1,0,0,0
81,1,2,0,1,0,0,0,0
70,1,1,0,1,0,0,0,0
74,1,2,0,0,1,0,0,0
160,2,3,0,0,1,0,0,0
55,1,1,0,1,0,0,0,0
79,1,2,0,1,0,0,0,0
85,1,2,0,0,0,0,1,0
73,1,1,0,1,0,0,0,0
144,3,5,0,1,0,0,0,1
125,2,3,0,0,1,0,0,0
86,2,2,0,0,1,0,0,0
136,2,3,0,0,1,0,0,0
94,1,2,0,0,0,0,1,0
110,2,3,0,1,0,0,0,0
141,3,3,0,0,1,0,0,0
106,2,2,0,0,1,0,0,0
89,2,3,0,1,0,0,0,0
102,2,2,0,0,0,0,1,0
96,2,2,0,1,0,0,0,0
91,3,3,0,0,0,0,1,0
102,2,3,0,0,1,0,0,0
65,1,1,0,1,0,0,0,0
52,1,1,0,1,0,0,0,0
53,1,1,0,1,0,0,0,0
68,1,3,0,1,0,0,0,0
90,2,3,0,1,0,0,0,0
105,2,3,0,0,1,0,0,0
78,3,3,0,0,0,0,1,0
76,1,2,0,1,0,0,0,0
111,2,3,0,1,0,0,0,0
97,1,2,0,0,1,0,0,0
120,2,3,0,1,0,0,0,1
81,1,3,0,1,0,0,0,0
269,2,3,0,0,1,0,0,1
116,1,2,0,0,1,0,0,0
145,2,4,0,1,0,0,0,0
105,2,2,0,0,1,0,0,0
90,2,2,1,0,0,0,0,0
75,1,2,0,1,0,0,0,0
120,2,3,0,0,0,0,1,0
95,1,2,0,1,0,0,0,0
92,1,2,1,0,0,0,0,0
68,2,2,0,0,1,0,0,0
102,2,3,0,1,0,0,0,0
100,2,3,0,0,1,0,0,0
75,1,2,1,0,0,0,0,0
87,1,2,0,0,1,0,0,0
102,2,3,0,1,0,0,0,0
96,2,3,0,0,1,0,0,0
95,1,3,1,0,0,0,0,1
136,2,4,0,0,1,0,0,1
182,2,3,0,0,0,0,1,0
84,2,3,0,0,1,0,0,0
92,2,3,0,1,0,0,0,0
160,4,3,0,0,0,0,1,0
115,2,3,0,0,1,0,0,0
102,2,2,0,1,0,0,0,0
79,1,3,0,1,0,0,0,0
164,2,2,0,0,1,0,0,0
122,2,3,0,0,1,0,0,0
100,2,2,0,1,0,0,0,0
95,1,3,1,0,0,0,0,0
95,1,3,1,0,0,0,0,0
94,1,3,1,0,0,0,0,1
95,1,3,1,0,0,0,0,1
95,1,3,1,0,0,0,0,1
97,1,2,0,1,0,0,0,0
120,2,2,0,1,0,0,0,0
57,1,2,0,0,1,0,0,0
62,1,2,0,1,0,0,0,0
69,1,2,1,0,0,0,0,0
93,2,2,0,0,1,0,0,0
74,3,2,1,0,0,0,0,0
105,2,3,0,0,1,0,0,0
100,2,2,0,1,0,0,0,0
127,2,3,0,0,0,0,1,0
69,1,2,0,1,0,0,0,0
148,4,5,0,0,0,0,1,0
119,2,3,0,0,1,0,0,0
92,1,2,0,0,1,0,0,0
107,2,4,0,1,0,0,0,0
121,2,2,1,0,0,0,0,0
75,1,2,0,1,0,0,0,0
73,1,2,0,1,0,0,0,0
90,1,3,0,0,1,0,0,0
100,2,3,0,1,0,0,0,1
88,1,2,0,1,0,0,0,0
105,2,2,0,0,1,0,0,0
114,2,2,0,0,1,0,0,0
136,2,2,0,0,1,0,0,0
158,3,3,0,0,1,0,0,0
161,3,3,0,0,1,0,0,0
105,2,2,0,0,1,0,0,0
114,2,2,0,0,1,0,0,0
88,2,3,0,0,1,0,0,0
80,1,3,0,0,1,0,0,0
115,2,4,0,0,1,0,0,0
100,2,3,0,1,0,0,0,1
146,2,4,0,0,1,0,0,0
107,1,2,0,0,1,0,0,0
65,1,1,0,1,0,0,0,0
65,1,1,0,1,0,0,0,0
80,1,3,0,1,0,0,0,0
65,1,1,0,1,0,0,0,0
70,2,3,1,0,0,0,0,1
46,2,2,1,0,0,0,0,0
84,1,3,1,0,0,0,0,0
73,1,2,0,1,0,0,0,0
141,2,4,0,0,1,0,0,0
70,1,2,0,1,0,0,0,0
81,1,3,0,1,0,0,0,0
127,2,3,0,0,1,0,0,0
137,2,3,0,0,1,0,0,0
57,1,1,0,1,0,0,0,0
113,2,4,0,0,1,0,0,0
90,1,2,0,0,1,0,0,0
42,1,1,0,1,0,0,0,0
110,4,4,0,0,1,0,0,0
82,3,2,0,0,1,0,0,0
96,2,3,0,0,1,0,0,0
82,2,2,0,0,1,0,0,0
141,2,3,0,0,0,0,1,1
73,1,2,0,1,0,0,0,0
105,2,3,0,0,1,0,0,0
82,1,2,0,1,0,0,0,0
90,2,3,0,0,1,0,0,0
69,1,2,0,1,0,0,0,0
77,1,1,0,1,0,0,0,0
72,1,3,0,0,1,0,0,0
75,1,2,0,1,0,0,0,0
84,2,2,0,0,1,0,0,0
50,1,2,0,1,0,0,0,0
88,1,3,0,1,0,0,0,0
50,1,1,0,1,0,0,0,0
62,1,2,0,1,0,0,0,0
60,2,2,0,1,0,0,0,0
73,1,2,1,0,0,0,0,0
130,2,3,0,1,0,0,0,0
87,1,3,1,0,0,0,0,1
79,1,2,0,1,0,0,0,0
120,2,3,0,0,1,0,0,0
82,2,2,0,0,1,0,0,0
65,2,2,1,0,0,0,0,0
101,2,2,0,0,1,0,0,0
101,2,2,0,0,1,0,0,0
101,2,2,0,0,1,0,0,0
101,2,2,0,0,1,0,0,0
101,2,2,0,0,1,0,0,0
101,2,2,0,0,1,0,0,0
101,2,2,0,0,1,0,0,0
101,2,2,0,0,1,0,0,0
101,2,2,0,0,1,0,0,0
101,2,2,0,0,1,0,0,0
101,2,2,0,0,1,0,0,0
64,2,2,0,1,0,0,0,0
67,1,1,0,1,0,0,0,0
90,2,3,0,0,1,0,0,0
98,1,2,0,1,0,0,0,1
106,2,2,0,0,1,0,0,0
60,1,3,0,1,0,0,0,0
54,1,1,0,1,0,0,0,0
94,2,3,0,1,0,0,0,0
90,2,1,0,1,0,0,0,0
125,2,3,0,0,1,0,0,0
60,1,1,0,1,0,0,0,0
195,2,3,0,0,1,0,0,0
78,2,3,0,1,0,0,0,0
65,1,2,0,1,0,0,0,0
64,1,2,0,1,0,0,0,0
44,1,1,0,1,0,0,0,0
71,1,2,1,0,0,0,0,1
138,2,3,0,0,0,0,1,0
84,2,2,0,1,0,0,0,0
83,1,2,0,0,1,0,0,0
99,3,2,0,1,0,0,0,0
97,2,3,0,0,1,0,0,0
88,1,2,0,0,0,0,1,0
80,1,2,0,1,0,0,0,0
78,2,2,0,0,1,0,0,0
72,1,3,0,1,0,0,0,0
87,2,2,0,0,1,0,0,0
66,1,2,0,1,0,0,0,0
87,2,3,0,0,1,0,0,0
66,1,1,0,1,0,0,0,0
160,3,4,0,0,1,0,0,1
90,2,2,0,1,0,0,0,0
124,3,3,1,0,0,0,0,0
115,2,3,0,0,1,0,0,0
130,2,4,0,0,1,0,0,1
70,1,2,0,1,0,0,0,0
106,2,3,0,0,1,0,0,0
120,2,3,0,0,1,0,0,0
115,2,3,0,0,1,0,0,0
86,1,3,0,1,0,0,0,0
77,1,2,0,1,0,0,0,0
160,4,2,0,1,0,0,0,1
65,1,2,0,1,0,0,0,0
56,1,1,0,1,0,0,0,0
135,2,5,0,1,0,0,0,0
81,1,2,0,0,1,0,0,0
80,1,2,0,1,0,0,0,0
120,2,3,0,0,1,0,0,0
122,2,4,0,0,1,0,0,0
113,2,3,0,0,1,0,0,0
127,2,3,0,1,0,0,0,0
46,1,1,1,0,0,0,0,0
116,3,2,0,1,0,0,0,0
118,2,2,0,1,0,0,0,0
95,2,3,0,1,0,0,0,1
60,1,2,0,1,0,0,0,0
63,1,2,0,1,0,0,0,0
83,2,3,0,1,0,0,0,0
83,2,3,0,1,0,0,0,0
96,2,2,0,0,1,0,0,0
125,2,4,0,1,0,0,0,0
104,1,2,0,0,1,0,0,0
86,2,3,0,0,1,0,0,0
68,1,2,0,1,0,0,0,0
132,2,4,1,0,0,0,0,1
80,1,3,0,1,0,0,0,0
86,2,2,0,0,1,0,0,0
64,1,2,0,0,1,0,0,0
94,2,3,0,1,0,0,0,0
164,2,4,0,0,0,0,1,0
120,2,3,0,0,0,0,1,1
60,1,1,0,1,0,0,0,0
96,1,2,1,0,0,0,0,1
52,1,1,0,1,0,0,0,0
124,2,3,0,0,1,0,0,1
68,2,2,0,1,0,0,0,0
92,2,2,0,0,1,0,0,0
136,2,3,0,0,1,0,0,0
94,2,2,0,0,1,0,0,0
113,2,4,0,1,0,0,0,0
126,2,3,0,0,1,0,0,0
160,2,4,0,0,0,0,1,0
137,2,3,0,0,1,0,0,0
195,3,3,0,0,0,0,1,0
50,1,1,0,1,0,0,0,0
58,1,1,0,1,0,0,0,0
51,1,1,0,1,0,0,0,0
55,1,1,0,1,0,0,0,0
116,1,2,0,0,1,0,0,0
114,2,3,0,0,1,0,0,0
108,2,4,0,1,0,0,0,0
72,1,3,0,0,1,0,0,0
100,2,4,0,0,1,0,0,0
160,3,4,0,0,1,0,0,0
115,2,4,0,1,0,0,0,1
144,3,4,0,0,0,0,1,1
91,1,2,0,1,0,0,0,0
60,1,1,0,1,0,0,0,0
97,2,3,1,0,0,0,0,0
120,2,4,0,1,0,0,0,0
135,2,3,0,0,1,0,0,0
86,2,2,0,0,1,0,0,0
94,2,2,0,0,1,0,0,0
145,2,3,0,0,1,0,0,1
88,1,2,0,1,0,0,0,1
153,2,3,0,0,0,0,1,1
59,2,2,0,1,0,0,0,0
87,2,2,0,1,0,0,0,0
113,2,2,1,0,0,0,0,0
93,2,2,0,0,1,0,0,0
78,2,1,0,0,1,0,0,0
79,2,1,0,0,1,0,0,0
104,2,4,1,0,0,0,0,1
80,2,3,0,1,0,0,0,1
72,2,3,0,0,0,0,1,0
66,1,1,1,0,0,0,0,0
105,2,3,0,0,1,0,0,0
86,2,2,0,0,1,0,0,0
73,2,2,0,0,1,0,0,0
73,2,2,0,0,1,0,0,0
80,2,2,0,0,1,0,0,0
101,2,3,0,0,1,0,0,0
86,2,2,0,0,1,0,0,0
80,2,2,0,0,1,0,0,0
82,2,2,0,0,1,0,0,0
87,2,3,0,1,0,0,0,0
72,1,3,1,0,0,0,0,0
141,3,3,0,0,0,0,1,0
120,2,3,1,0,0,0,0,0
145,3,4,0,0,1,0,0,0
83,2,2,0,1,0,0,0,0
77,1,2,0,0,1,0,0,0
49,1,1,0,1,0,0,0,0
129,2,3,0,0,1,0,0,0
240,1,2,0,0,0,0,1,1
241,1,2,0,0,0,0,1,1
52,1,2,0,1,0,0,0,0
139,2,3,1,0,0,0,0,1
114,2,3,1,0,0,0,0,1
57,1,1,0,1,0,0,0,0
53,1,1,0,1,0,0,0,0
54,1,1,0,1,0,0,0,0
48,1,1,0,1,0,0,0,0
56,1,1,0,1,0,0,0,0
64,1,1,0,1,0,0,0,0
91,2,3,0,0,1,0,0,0
83,1,2,0,1,0,0,0,0
63,1,2,0,1,0,0,0,0
117,2,3,0,1,0,0,0,0
70,1,2,0,1,0,0,0,0
102,2,2,0,1,0,0,0,0
62,1,2,1,0,0,0,0,0
72,1,1,1,0,0,0,0,0
65,1,1,0,1,0,0,0,0
99,2,3,0,1,0,0,0,0
56,1,2,0,0,1,0,0,0
150,3,4,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0
120,2,3,0,0,1,0,0,0
132,2,3,0,0,1,0,0,0
112,2,3,0,0,1,0,0,0
63,1,2,0,1,0,0,0,0
109,2,3,0,0,1,0,0,0
66,1,3,0,1,0,0,0,0
126,3,4,0,0,0,0,1,1
63,1,2,0,1,0,0,0,0
131,2,2,0,0,1,0,0,0
106,2,3,0,0,1,0,0,0
115,2,3,1,0,0,0,0,1
135,1,6,0,1,0,0,0,0
51,1,1,0,1,0,0,0,0
68,1,2,0,1,0,0,0,0
53,1,1,0,1,0,0,0,0
102,1,1,0,1,0,0,0,0
58,1,1,0,1,0,0,0,0
108,2,3,0,0,1,0,0,0
103,2,2,0,1,0,0,0,0
117,2,3,0,1,0,0,0,0
93,2,3,0,1,0,0,0,0
78,1,3,0,1,0,0,0,0
109,2,2,0,0,1,0,0,0
125,2,4,0,1,0,0,0,0
140,2,4,0,0,1,0,0,0
100,1,4,1,0,0,0,0,0
65,1,1,0,1,0,0,0,0
58,1,1,0,1,0,0,0,0
98,2,3,0,0,1,0,0,0
104,1,2,0,0,1,0,0,0
104,1,2,1,0,0,0,0,0
63,1,3,0,1,0,0,0,0
127,3,4,1,0,0,0,0,0
102,2,2,1,0,0,0,0,0
63,1,2,0,1,0,0,0,0
101,2,3,0,1,0,0,0,0
66,1,2,1,0,0,0,0,1
148,3,3,0,0,0,0,1,0
64,1,1,0,1,0,0,0,0
57,1,1,0,1,0,0,0,0
133,1,2,0,0,0,0,1,0
100,2,3,0,1,0,0,0,0
61,1,2,0,1,0,0,0,0
124,2,3,0,0,1,0,0,0
85,1,2,0,0,1,0,0,0
85,1,2,0,0,1,0,0,0
70,1,2,0,1,0,0,0,0
142,4,3,0,0,1,0,0,1
114,2,2,0,0,0,0,1,0
69,1,2,0,0,1,0,0,0
88,1,2,0,0,1,0,0,0
110,2,3,0,0,1,0,0,0
98,2,2,0,0,1,0,0,0
60,1,2,0,1,0,0,0,0
83,1,2,0,1,0,0,0,0
94,2,3,0,0,1,0,0,0
43,1,1,0,1,0,0,0,0
55,1,1,0,1,0,0,0,0
49,1,1,0,1,0,0,0,0
49,1,1,0,1,0,0,0,0
121,2,3,0,0,1,0,0,0
112,2,3,0,0,1,0,0,0
138,2,2,0,0,1,0,0,0
110,1,2,0,0,1,0,0,0
101,2,2,0,0,1,0,0,0
50,1,1,0,1,0,0,0,0
55,1,2,0,1,0,0,0,0
165,3,4,0,0,1,0,0,0
94,1,3,0,1,0,0,0,0
112,2,3,0,1,0,0,0,1
103,2,3,0,1,0,0,0,0
52,1,3,0,1,0,0,0,0
45,1,1,0,1,0,0,0,0
101,2,2,0,0,0,0,1,0
93,1,1,1,0,0,0,0,0
115,2,3,0,0,1,0,0,0
130,1,5,0,1,0,0,0,0
126,4,2,0,0,1,0,0,1
56,1,1,0,1,0,0,0,0
53,1,1,0,1,0,0,0,0
73,2,1,0,0,1,0,0,0
53,1,1,0,0,1,0,0,0
170,3,4,0,0,1,0,0,0
110,2,2,0,0,1,0,0,0
81,1,2,0,1,0,0,0,0
118,2,2,0,0,1,0,0,0
121,3,3,0,0,1,0,0,0
125,2,3,0,0,1,0,0,0
80,1,2,1,0,0,0,0,0
105,2,3,0,0,1,0,0,0
100,2,3,0,0,1,0,0,0
45,1,1,0,0,1,0,0,0
134,3,3,0,0,1,0,0,0
89,1,3,0,0,1,0,0,0
90,2,3,0,0,1,0,0,0
109,2,2,0,1,0,0,0,0
78,1,2,0,0,1,0,0,0
106,2,4,0,1,0,0,0,0
71,2,3,0,1,0,0,0,1
70,1,2,0,1,0,0,0,0
71,2,3,0,1,0,0,0,1
100,1,2,0,1,0,0,0,0
88,2,3,0,1,0,0,0,0
79,2,2,1,0,0,0,0,1
92,2,2,0,1,0,0,0,0
110,1,4,0,1,0,0,0,0
54,1,1,0,1,0,0,0,0
145,2,3,0,0,0,0,1,1
134,2,2,0,0,1,0,0,0
130,2,2,0,0,0,0,1,0
98,2,2,0,0,1,0,0,0
58,1,1,1,0,0,0,0,0
77,2,2,0,1,0,0,0,1
60,1,2,0,1,0,0,0,0
169,3,3,0,0,1,0,0,1
101,2,3,0,0,1,0,0,0
110,2,3,1,0,0,0,0,0
101,1,2,0,0,1,0,0,0
117,2,2,0,0,1,0,0,0
111,2,3,0,0,1,0,0,0
60,1,1,0,1,0,0,0,0
90,2,2,0,1,0,0,0,0
95,1,3,0,1,0,0,0,1
40,1,1,0,1,0,0,0,0
60,2,2,0,1,0,0,0,0
104,2,3,0,1,0,0,0,0
80,1,2,0,1,0,0,0,0
89,2,3,0,1,0,0,0,0
90,2,3,0,0,1,0,0,0
58,2,1,0,0,1,0,0,0
134,2,3,0,0,1,0,0,0
126,2,3,0,0,1,0,0,0
46,2,2,0,1,0,0,0,0
70,1,1,1,0,0,0,0,0
148,2,4,0,0,1,0,0,0
87,1,2,0,0,0,0,1,0
73,1,3,1,0,0,0,0,1
127,2,2,0,0,1,0,0,0
148,2,2,0,0,1,0,0,0
107,2,4,0,0,1,0,0,0
91,2,3,0,0,1,0,0,0
150,3,3,0,1,0,0,0,0
75,1,2,1,0,0,0,0,1
110,1,2,0,0,1,0,0,0
87,1,2,0,1,0,0,0,0
154,2,3,0,0,0,0,1,0
146,2,3,0,0,0,0,1,0
107,1,2,0,0,0,0,1,0
120,2,2,0,0,0,0,1,0
80,2,2,0,1,0,0,0,0
80,2,2,0,1,0,0,0,0
80,2,2,0,1,0,0,0,0
55,1,3,0,1,0,0,0,0
106,2,3,0,0,1,0,0,0
115,2,3,0,1,0,0,0,0
139,2,2,0,0,1,0,0,1
100,2,3,0,1,0,0,0,0
83,1,2,0,1,0,0,0,0
74,2,3,0,1,0,0,0,0
63,1,1,0,1,0,0,0,0
143,2,3,0,0,0,0,1,0
60,1,2,0,1,0,0,0,0
164,2,3,0,0,1,0,0,0
127,2,4,0,0,1,0,0,1
143,2,4,0,1,0,0,0,0
114,2,4,0,1,0,0,0,0
183,3,3,0,0,1,0,0,1
94,1,2,0,0,1,0,0,0
141,2,2,0,0,1,0,0,0
61,2,2,1,0,0,0,0,1
128,3,3,0,1,0,0,0,0
91,1,1,0,1,0,0,0,0
105,2,3,1,0,0,0,0,0
156,2,3,0,0,1,0,0,1
273,3,4,0,0,0,0,1,1
143,2,2,0,0,1,0,0,0
142,3,3,1,0,0,0,0,0
98,2,2,0,0,1,0,0,0
91,1,3,0,1,0,0,0,1
103,1,2,0,1,0,0,0,0
134,2,2,0,0,1,0,0,0
126,2,3,0,0,1,0,0,0
129,2,3,0,0,1,0,0,0
98,1,2,0,0,1,0,0,0
124,2,3,0,0,1,0,0,0
125,2,3,0,1,0,0,0,0
85,2,3,0,1,0,0,0,0
90,2,3,0,1,0,0,0,0
150,2,4,0,0,1,0,0,0
163,1,3,0,0,0,0,1,1
116,2,3,0,0,1,0,0,0
78,2,2,0,1,0,0,0,0
122,2,3,0,0,1,0,0,0
151,2,2,0,0,1,0,0,0
101,2,5,0,1,0,0,0,0
64,1,2,0,1,0,0,0,0
80,1,2,0,1,0,0,0,0
103,2,2,0,0,1,0,0,0
88,1,3,0,0,1,0,0,0
86,1,2,1,0,0,0,0,0
101,3,2,1,0,0,0,0,0
54,1,2,0,1,0,0,0,0
122,2,3,0,1,0,0,0,0
108,1,3,0,1,0,0,0,0
88,1,2,0,0,1,0,0,0
132,2,4,0,0,1,0,0,0
95,2,2,0,0,1,0,0,0
136,2,4,0,1,0,0,0,0
135,3,3,0,0,1,0,0,0
135,2,3,0,1,0,0,0,0
157,2,3,0,1,0,0,0,0
134,2,3,1,0,0,0,0,0
121,2,2,1,0,0,0,0,0
85,2,2,1,0,0,0,0,0
122,2,3,1,0,0,0,0,0
133,2,3,1,0,0,0,0,0
121,2,2,1,0,0,0,0,0
69,1,2,0,1,0,0,0,0
64,1,2,0,1,0,0,0,0
80,1,1,0,1,0,0,0,0
110,4,2,0,0,1,0,0,0
113,4,2,0,0,1,0,0,0
110,4,2,0,0,1,0,0,0
110,4,2,0,0,1,0,0,0
113,4,2,0,0,1,0,0,0
113,4,2,0,0,1,0,0,0
54,1,1,0,0,1,0,0,0
60,1,1,0,0,1,0,0,0
130,2,2,0,1,0,0,0,0
148,2,3,0,0,1,0,0,0
130,2,5,0,1,0,0,0,0
92,2,3,0,0,1,0,0,0
83,2,2,0,1,0,0,0,0
83,2,3,0,1,0,0,0,0
61,1,2,0,1,0,0,0,0
111,2,2,0,0,1,0,0,0
95,2,2,1,0,0,0,0,0
87,1,4,0,1,0,0,0,0
130,2,3,1,0,0,0,0,0
92,1,2,0,0,0,0,1,0
108,3,3,0,1,0,0,0,0
51,1,1,0,1,0,0,0,0
55,1,1,0,1,0,0,0,0
56,1,1,0,1,0,0,0,0
56,1,1,0,1,0,0,0,0
100,2,2,0,1,0,0,0,0
104,1,3,0,1,0,0,0,0
145,2,4,0,1,0,0,0,0
98,2,2,0,0,1,0,0,0
83,1,2,0,0,1,0,0,0
107,2,3,0,0,1,0,0,0
83,2,2,0,0,1,0,0,0
107,2,3,0,0,1,0,0,0
83,1,2,0,0,1,0,0,0
107,2,3,0,0,1,0,0,0
83,1,2,0,0,1,0,0,0
83,1,2,0,0,1,0,0,0
107,2,3,0,0,1,0,0,0
83,1,2,0,0,1,0,0,0
107,2,3,0,0,1,0,0,0
101,2,2,0,0,1,0,0,0
87,1,2,0,0,1,0,0,0
87,1,2,0,0,1,0,0,0
106,2,3,0,0,1,0,0,0
87,1,2,0,0,1,0,0,0
106,2,3,0,0,1,0,0,0
106,2,3,0,0,1,0,0,0
106,2,3,0,0,1,0,0,0
87,1,2,0,0,1,0,0,0
106,2,3,0,0,1,0,0,0
81,2,2,0,0,1,0,0,0
108,2,3,0,0,1,0,0,0
90,2,2,0,0,1,0,0,0
108,2,3,0,0,1,0,0,0
108,2,3,0,0,1,0,0,0
90,2,2,0,0,1,0,0,0
81,2,2,0,0,1,0,0,0
92,2,2,0,0,1,0,0,0
92,2,2,0,0,1,0,0,0
92,2,2,0,0,1,0,0,0
108,2,3,0,0,1,0,0,0
176,2,3,0,0,1,0,0,0
175,2,2,0,0,0,0,1,0
65,2,2,0,1,0,0,0,0
52,1,2,0,1,0,0,0,0
124,2,3,0,0,0,0,1,0
99,2,2,0,1,0,0,0,0
78,1,2,0,0,1,0,0,0
150,3,5,0,1,0,0,0,0
93,2,3,0,1,0,0,0,0
69,2,2,0,1,0,0,0,0
153,2,3,1,0,0,0,0,1
83,2,2,0,1,0,0,0,0
119,2,3,0,0,1,0,0,1
109,2,2,1,0,0,0,0,0
93,1,1,1,0,0,0,0,0
130,2,3,0,0,1,0,0,1
68,1,2,0,1,0,0,0,0
80,2,2,0,1,0,0,0,0
73,1,2,0,0,1,0,0,0
47,1,3,0,1,0,0,0,0
70,1,1,0,1,0,0,0,0
123,3,3,0,1,0,0,0,0
111,2,3,0,1,0,0,0,0
100,2,3,1,0,0,0,0,0
111,2,3,0,0,1,0,0,0
30,1,1,0,1,0,0,0,0
120,2,3,0,0,1,0,0,0
120,2,3,0,0,1,0,0,0
120,2,3,0,0,1,0,0,0
77,1,2,0,1,0,0,0,0
90,1,3,0,1,0,0,0,1
64,2,2,0,1,0,0,0,0
110,2,3,0,0,0,0,1,0
136,2,3,0,0,1,0,0,0
84,1,1,0,0,1,0,0,0
87,2,3,1,0,0,0,0,0
100,2,2,0,1,0,0,0,0
143,2,3,0,0,1,0,0,0
75,1,1,0,1,0,0,0,0
55,1,2,0,1,0,0,0,0
58,1,2,0,1,0,0,0,0
110,2,3,0,0,0,0,1,1
118,2,2,0,0,1,0,0,0
66,1,1,0,1,0,0,0,0
131,1,6,0,1,0,0,0,1
64,1,1,0,1,0,0,0,0
116,2,3,0,0,0,0,1,0
101,2,2,0,0,1,0,0,0
125,2,3,1,0,0,0,0,1
64,1,1,0,1,0,0,0,0
122,3,3,1,0,0,0,0,0
80,1,2,0,1,0,0,0,0
157,3,4,0,0,1,0,0,0
108,1,2,0,1,0,0,0,0
67,1,1,0,1,0,0,0,0
47,1,1,1,0,0,0,0,0
79,1,3,1,0,0,0,0,0
130,2,2,0,1,0,0,0,0
79,1,3,0,1,0,0,0,0
103,2,3,0,1,0,0,0,0
158,3,4,0,0,1,0,0,1
117,2,3,0,0,1,0,0,0
70,1,2,1,0,0,0,0,0
64,1,2,1,0,0,0,0,1
105,2,3,0,0,1,0,0,0
99,2,3,1,0,0,0,0,1
93,2,2,0,0,1,0,0,0
85,2,2,0,0,1,0,0,0
85,2,2,0,0,1,0,0,0
85,2,2,0,0,1,0,0,0
85,2,2,0,0,1,0,0,0
88,2,2,0,0,1,0,0,0
88,2,2,0,0,1,0,0,0
89,2,2,0,0,1,0,0,0
89,2,2,0,0,1,0,0,0
89,2,2,0,0,1,0,0,0
97,1,2,0,1,0,0,0,0
101,2,3,1,0,0,0,0,1
65,1,3,0,1,0,0,0,0
152,2,4,0,0,1,0,0,0
117,2,3,0,0,1,0,0,0
86,2,3,0,0,1,0,0,0
